,open,close,high,low,volume,rangePips,candleColor,date,time,symbol,timeFrame
4214,1.18114,1.18047,1.18221,1.17921,71386.3125,29,r,2021-07-16,00:00:00,EURUSD,1D
4215,1.18047,1.18047,1.18047,1.18047,0.0,0,e,2021-07-17,00:00:00,EURUSD,1D
4216,1.18054,1.18125,1.18138,1.18033,2502.4839,10,g,2021-07-18,00:00:00,EURUSD,1D
4217,1.18125,1.17917,1.18244,1.17636,103838.7422,60,r,2021-07-19,00:00:00,EURUSD,1D
4218,1.17917,1.17813,1.18024,1.17555,104203.9531,46,r,2021-07-20,00:00:00,EURUSD,1D
4219,1.17811,1.17922,1.18046,1.17518,78190.6875,52,g,2021-07-21,00:00:00,EURUSD,1D
4220,1.17925,1.17722,1.18304,1.17572,115912.6094,73,r,2021-07-22,00:00:00,EURUSD,1D
4221,1.17722,1.17683,1.17865,1.17544,66091.6484,32,r,2021-07-23,00:00:00,EURUSD,1D
4222,1.17683,1.17683,1.17683,1.17683,0.0,0,e,2021-07-24,00:00:00,EURUSD,1D
4223,1.17681,1.17728,1.17743,1.17671,1805.3745,7,g,2021-07-25,00:00:00,EURUSD,1D
4224,1.17729,1.18047,1.18172,1.17632,74770.1953,54,g,2021-07-26,00:00:00,EURUSD,1D
4225,1.18046,1.18203,1.18409,1.17698,70108.2969,71,g,2021-07-27,00:00:00,EURUSD,1D
4226,1.18205,1.18454,1.18494,1.17721,95631.1484,77,g,2021-07-28,00:00:00,EURUSD,1D
4227,1.18453,1.18903,1.18942,1.18406,65088.6289,53,g,2021-07-29,00:00:00,EURUSD,1D
4228,1.18902,1.18667,1.19085,1.18515,78399.0469,57,r,2021-07-30,00:00:00,EURUSD,1D
4229,1.18667,1.18667,1.18667,1.18667,0.0,0,e,2021-07-31,00:00:00,EURUSD,1D
4230,1.18641,1.18661,1.18694,1.18621,1640.0225,7,g,2021-08-01,00:00:00,EURUSD,1D
4231,1.18662,1.1874,1.18968,1.18587,65757.1484,38,g,2021-08-02,00:00:00,EURUSD,1D
4232,1.18738,1.18694,1.18932,1.18535,60676.25,39,r,2021-08-03,00:00:00,EURUSD,1D
4233,1.18693,1.18371,1.18996,1.18326,59235.1953,66,r,2021-08-04,00:00:00,EURUSD,1D
4234,1.18373,1.18332,1.18572,1.1828,52814.6914,29,r,2021-08-05,00:00:00,EURUSD,1D
4235,1.18332,1.17596,1.18333,1.17543,55120.8281,79,r,2021-08-06,00:00:00,EURUSD,1D
4236,1.17596,1.17596,1.17596,1.17596,0.0,0,e,2021-08-07,00:00:00,EURUSD,1D
4237,1.1758,1.17474,1.1761,1.17422,6173.7998,18,r,2021-08-08,00:00:00,EURUSD,1D
4238,1.17477,1.1736,1.17689,1.17344,48502.4805,34,r,2021-08-09,00:00:00,EURUSD,1D
4239,1.17359,1.17195,1.17427,1.17095,75410.4766,33,r,2021-08-10,00:00:00,EURUSD,1D
4240,1.17195,1.17417,1.17541,1.17059,61035.4219,48,g,2021-08-11,00:00:00,EURUSD,1D
4241,1.17415,1.17356,1.17481,1.17236,45681.1914,24,r,2021-08-12,00:00:00,EURUSD,1D
4242,1.17357,1.17933,1.18045,1.17302,42818.6484,74,g,2021-08-13,00:00:00,EURUSD,1D
4243,1.17933,1.17933,1.17933,1.17933,0.0,0,e,2021-08-14,00:00:00,EURUSD,1D
4244,1.17934,1.1794,1.18007,1.17915,2797.23,9,g,2021-08-15,00:00:00,EURUSD,1D
4245,1.17939,1.17776,1.18006,1.17672,43659.3086,33,r,2021-08-16,00:00:00,EURUSD,1D
4246,1.17776,1.17091,1.17846,1.17017,59330.8711,82,r,2021-08-17,00:00:00,EURUSD,1D
4247,1.17092,1.17026,1.17427,1.16936,59219.2188,49,r,2021-08-18,00:00:00,EURUSD,1D
4248,1.17027,1.16763,1.17041,1.16656,63221.7891,38,r,2021-08-19,00:00:00,EURUSD,1D
4249,1.16762,1.16951,1.17044,1.16638,50357.1836,40,g,2021-08-20,00:00:00,EURUSD,1D
4250,1.16951,1.16951,1.16951,1.16951,0.0,0,e,2021-08-21,00:00:00,EURUSD,1D
4251,1.16935,1.16968,1.17008,1.16925,3915.9099,8,g,2021-08-22,00:00:00,EURUSD,1D
4252,1.16969,1.17441,1.17501,1.1695,55611.0,55,g,2021-08-23,00:00:00,EURUSD,1D
4253,1.17439,1.17526,1.1765,1.17272,47142.4961,37,g,2021-08-24,00:00:00,EURUSD,1D
4254,1.17527,1.17717,1.17745,1.1726,59247.8086,48,g,2021-08-25,00:00:00,EURUSD,1D
4255,1.17716,1.17533,1.17789,1.17458,64898.4961,33,r,2021-08-26,00:00:00,EURUSD,1D
4256,1.17534,1.1791,1.18022,1.17348,90960.7891,67,g,2021-08-27,00:00:00,EURUSD,1D
4257,1.1791,1.1791,1.1791,1.1791,0.0,0,e,2021-08-28,00:00:00,EURUSD,1D
4258,1.17937,1.17983,1.18003,1.17898,1418.27,10,g,2021-08-29,00:00:00,EURUSD,1D
4259,1.17982,1.17965,1.18097,1.17827,54548.6211,27,r,2021-08-30,00:00:00,EURUSD,1D
4260,1.17961,1.18098,1.1845,1.17952,66283.8281,49,g,2021-08-31,00:00:00,EURUSD,1D
4261,1.18098,1.18407,1.18571,1.17935,63143.8945,63,g,2021-09-01,00:00:00,EURUSD,1D
4262,1.18407,1.18736,1.1876,1.18342,49871.0,41,g,2021-09-02,00:00:00,EURUSD,1D
4263,1.18736,1.18773,1.1909,1.18655,71338.2266,43,g,2021-09-03,00:00:00,EURUSD,1D
4264,1.18773,1.18773,1.18773,1.18773,0.0,0,e,2021-09-04,00:00:00,EURUSD,1D
4265,1.1876,1.18854,1.18862,1.1876,1582.24,10,g,2021-09-05,00:00:00,EURUSD,1D
4266,1.18854,1.18731,1.18857,1.18557,41182.8828,29,r,2021-09-06,00:00:00,EURUSD,1D
4267,1.1873,1.18429,1.18851,1.18358,68103.2109,49,r,2021-09-07,00:00:00,EURUSD,1D
4268,1.18428,1.18188,1.18511,1.18019,77623.4063,49,r,2021-09-08,00:00:00,EURUSD,1D
4269,1.18186,1.1823,1.18412,1.18051,81298.6563,36,g,2021-09-09,00:00:00,EURUSD,1D
4270,1.1823,1.18101,1.1851,1.18092,64082.6719,41,r,2021-09-10,00:00:00,EURUSD,1D
4271,1.18101,1.18101,1.18101,1.18101,0.0,0,e,2021-09-11,00:00:00,EURUSD,1D
4272,1.18111,1.18115,1.18157,1.18087,1815.1801,6,g,2021-09-12,00:00:00,EURUSD,1D
4273,1.18114,1.18096,1.18169,1.177,59781.9492,46,r,2021-09-13,00:00:00,EURUSD,1D
4274,1.18095,1.18023,1.18458,1.18,70351.1016,45,r,2021-09-14,00:00:00,EURUSD,1D
4275,1.18024,1.1819,1.18318,1.17991,68102.1172,32,g,2021-09-15,00:00:00,EURUSD,1D
4276,1.18189,1.17648,1.18204,1.17504,67633.625,69,r,2021-09-16,00:00:00,EURUSD,1D
4277,1.17647,1.17239,1.17888,1.17235,69247.2578,65,r,2021-09-17,00:00:00,EURUSD,1D
4278,1.17239,1.17239,1.17239,1.17239,0.0,0,e,2021-09-18,00:00:00,EURUSD,1D
4279,1.17288,1.17292,1.17305,1.17232,1296.62,7,g,2021-09-19,00:00:00,EURUSD,1D
4280,1.17293,1.17266,1.17364,1.17001,85294.2734,36,r,2021-09-20,00:00:00,EURUSD,1D
4281,1.17267,1.17228,1.17486,1.17147,69831.5859,33,r,2021-09-21,00:00:00,EURUSD,1D
4282,1.17228,1.1687,1.17555,1.16843,84003.4297,71,r,2021-09-22,00:00:00,EURUSD,1D
4283,1.16871,1.17398,1.175,1.16834,79458.4766,66,g,2021-09-23,00:00:00,EURUSD,1D
4284,1.17397,1.17181,1.17476,1.17005,56255.9805,47,r,2021-09-24,00:00:00,EURUSD,1D
4285,1.17181,1.17181,1.17181,1.17181,0.0,0,e,2021-09-25,00:00:00,EURUSD,1D
4286,1.17253,1.17224,1.17261,1.1716,4061.73,10,r,2021-09-26,00:00:00,EURUSD,1D
4287,1.17224,1.16956,1.1725,1.16846,110005.9766,40,r,2021-09-27,00:00:00,EURUSD,1D
4288,1.16956,1.1686,1.17031,1.16682,115357.9063,34,r,2021-09-28,00:00:00,EURUSD,1D
4289,1.16858,1.16014,1.169,1.15894,108726.1328,100,r,2021-09-29,00:00:00,EURUSD,1D
4290,1.16015,1.15736,1.16096,1.15624,101703.3125,47,r,2021-09-30,00:00:00,EURUSD,1D
4291,1.15735,1.15923,1.16072,1.15628,88879.7031,44,g,2021-10-01,00:00:00,EURUSD,1D
4292,1.15923,1.15923,1.15923,1.15923,0.0,0,e,2021-10-02,00:00:00,EURUSD,1D
4293,1.15954,1.16065,1.1611,1.15931,3242.1699,17,g,2021-10-03,00:00:00,EURUSD,1D
4294,1.16065,1.1616,1.164,1.15876,75420.3125,52,g,2021-10-04,00:00:00,EURUSD,1D
4295,1.16161,1.15955,1.16198,1.15804,71096.8672,39,r,2021-10-05,00:00:00,EURUSD,1D
4296,1.15954,1.15549,1.15977,1.15291,90764.8672,68,r,2021-10-06,00:00:00,EURUSD,1D
4297,1.15548,1.15592,1.1572,1.15474,57539.6602,24,g,2021-10-07,00:00:00,EURUSD,1D
4298,1.15591,1.15721,1.15861,1.15413,68510.9688,44,g,2021-10-08,00:00:00,EURUSD,1D
4299,1.15721,1.15721,1.15721,1.15721,0.0,0,e,2021-10-09,00:00:00,EURUSD,1D
4300,1.15674,1.15653,1.15759,1.15636,2478.4399,12,r,2021-10-10,00:00:00,EURUSD,1D
4301,1.15655,1.15532,1.15867,1.15478,54960.9258,38,r,2021-10-11,00:00:00,EURUSD,1D
4302,1.15533,1.15304,1.15703,1.15242,64930.7813,46,r,2021-10-12,00:00:00,EURUSD,1D
4303,1.15305,1.15968,1.15994,1.15299,77197.0625,69,g,2021-10-13,00:00:00,EURUSD,1D
4304,1.15966,1.15903,1.16242,1.15839,94220.0078,40,r,2021-10-14,00:00:00,EURUSD,1D
4305,1.15903,1.15983,1.16185,1.15881,90915.4922,30,g,2021-10-15,00:00:00,EURUSD,1D
4306,1.15983,1.15983,1.15983,1.15983,0.0,0,e,2021-10-16,00:00:00,EURUSD,1D
4307,1.15903,1.15963,1.16052,1.15903,3638.5801,14,g,2021-10-17,00:00:00,EURUSD,1D
4308,1.15965,1.16131,1.16223,1.15717,69977.1875,50,g,2021-10-18,00:00:00,EURUSD,1D
4309,1.16133,1.16313,1.16693,1.1613,60866.7266,56,g,2021-10-19,00:00:00,EURUSD,1D
4310,1.16313,1.16523,1.16586,1.16168,62795.3984,41,g,2021-10-20,00:00:00,EURUSD,1D
4311,1.16522,1.16246,1.16674,1.16194,74249.4219,48,r,2021-10-21,00:00:00,EURUSD,1D
4312,1.16249,1.16395,1.16556,1.1621,107175.3516,34,g,2021-10-22,00:00:00,EURUSD,1D
4313,1.16395,1.16395,1.16395,1.16395,0.0,0,e,2021-10-23,00:00:00,EURUSD,1D
4314,1.16382,1.16391,1.1645,1.16356,1844.38,9,g,2021-10-24,00:00:00,EURUSD,1D
4315,1.16393,1.16087,1.16649,1.15907,74192.5469,74,r,2021-10-25,00:00:00,EURUSD,1D
4316,1.16087,1.15962,1.16257,1.15848,66809.6641,40,r,2021-10-26,00:00:00,EURUSD,1D
4317,1.15962,1.15982,1.16259,1.15849,77705.8828,40,g,2021-10-27,00:00:00,EURUSD,1D
4318,1.15984,1.16821,1.16921,1.15821,108857.0234,110,g,2021-10-28,00:00:00,EURUSD,1D
4319,1.16821,1.15529,1.16899,1.1535,96377.0625,154,r,2021-10-29,00:00:00,EURUSD,1D
4320,1.15529,1.15529,1.15529,1.15529,0.0,0,e,2021-10-30,00:00:00,EURUSD,1D
4321,1.15576,1.15562,1.15642,1.15553,2837.03,8,r,2021-10-31,00:00:00,EURUSD,1D
4322,1.15562,1.15995,1.1609,1.1546,76937.7656,62,g,2021-11-01,00:00:00,EURUSD,1D
4323,1.15996,1.1579,1.16133,1.15751,69798.1797,38,r,2021-11-02,00:00:00,EURUSD,1D
4324,1.1579,1.16152,1.16164,1.15622,100237.75,54,g,2021-11-03,00:00:00,EURUSD,1D
4325,1.16152,1.15552,1.1616,1.15282,85742.4219,87,r,2021-11-04,00:00:00,EURUSD,1D
4326,1.15553,1.15631,1.15731,1.15132,90782.5625,59,g,2021-11-05,00:00:00,EURUSD,1D
4327,1.15631,1.15631,1.15631,1.15631,0.0,0,e,2021-11-06,00:00:00,EURUSD,1D
4328,1.15566,1.15682,1.15698,1.15559,7957.75,13,g,2021-11-07,00:00:00,EURUSD,1D
4329,1.15681,1.15877,1.15949,1.15503,57902.1563,44,g,2021-11-08,00:00:00,EURUSD,1D
4330,1.15877,1.1594,1.16087,1.15698,68638.9766,38,g,2021-11-09,00:00:00,EURUSD,1D
4331,1.1594,1.14856,1.15952,1.14759,101928.1875,119,r,2021-11-10,00:00:00,EURUSD,1D
4332,1.14856,1.14474,1.14875,1.14428,68505.25,44,r,2021-11-11,00:00:00,EURUSD,1D
4333,1.14477,1.14413,1.1462,1.14328,68731.8984,29,r,2021-11-12,00:00:00,EURUSD,1D
4334,1.14413,1.14413,1.14413,1.14413,0.0,0,e,2021-11-13,00:00:00,EURUSD,1D
4335,1.14473,1.14412,1.14473,1.14411,1091.1757,6,r,2021-11-14,00:00:00,EURUSD,1D
4336,1.1441,1.13668,1.14638,1.13562,77609.375,107,r,2021-11-15,00:00:00,EURUSD,1D
4337,1.1367,1.13179,1.13856,1.13089,90616.2031,76,r,2021-11-16,00:00:00,EURUSD,1D
4338,1.1318,1.13178,1.13321,1.12635,84537.7656,68,r,2021-11-17,00:00:00,EURUSD,1D
4339,1.13178,1.13676,1.1374,1.13137,79078.5469,60,g,2021-11-18,00:00:00,EURUSD,1D
4340,1.13677,1.12794,1.13692,1.12499,115105.5078,119,r,2021-11-19,00:00:00,EURUSD,1D
4341,1.12794,1.12794,1.12794,1.12794,0.0,0,e,2021-11-20,00:00:00,EURUSD,1D
4342,1.12873,1.12752,1.12907,1.12715,2796.0061,19,r,2021-11-21,00:00:00,EURUSD,1D
4343,1.12752,1.12417,1.12904,1.12306,96423.7422,59,r,2021-11-22,00:00:00,EURUSD,1D
4344,1.12415,1.12445,1.1275,1.12259,95128.6797,49,g,2021-11-23,00:00:00,EURUSD,1D
4345,1.12444,1.12025,1.12552,1.11859,100446.4844,69,r,2021-11-24,00:00:00,EURUSD,1D
4346,1.12025,1.12091,1.12296,1.12025,52743.0781,27,g,2021-11-25,00:00:00,EURUSD,1D
4347,1.12091,1.13071,1.13301,1.12067,135977.9844,123,g,2021-11-26,00:00:00,EURUSD,1D
4348,1.13071,1.13071,1.13071,1.13071,0.0,0,e,2021-11-27,00:00:00,EURUSD,1D
4349,1.13004,1.12925,1.13134,1.12803,7123.8735,33,r,2021-11-28,00:00:00,EURUSD,1D
4350,1.12925,1.12925,1.13003,1.12583,97294.9766,41,e,2021-11-29,00:00:00,EURUSD,1D
4351,1.12925,1.13299,1.13828,1.12349,162822.8281,147,g,2021-11-30,00:00:00,EURUSD,1D
4352,1.13298,1.13187,1.13596,1.13025,116507.9922,57,r,2021-12-01,00:00:00,EURUSD,1D
4353,1.13189,1.13057,1.13476,1.12953,86957.2813,52,r,2021-12-02,00:00:00,EURUSD,1D
4354,1.13057,1.13117,1.13333,1.12665,120087.5,66,g,2021-12-03,00:00:00,EURUSD,1D
4355,1.13117,1.13117,1.13117,1.13117,0.0,0,e,2021-12-04,00:00:00,EURUSD,1D
4356,1.13046,1.1304,1.13129,1.13014,4161.6499,11,r,2021-12-05,00:00:00,EURUSD,1D
4357,1.1304,1.12834,1.13101,1.12663,74957.9375,43,r,2021-12-06,00:00:00,EURUSD,1D
4358,1.12833,1.12723,1.12984,1.12275,69268.9297,70,r,2021-12-07,00:00:00,EURUSD,1D
4359,1.12725,1.13441,1.13547,1.12667,86371.8125,87,g,2021-12-08,00:00:00,EURUSD,1D
4360,1.13441,1.12936,1.13442,1.12783,60460.8242,65,r,2021-12-09,00:00:00,EURUSD,1D
4361,1.12935,1.13146,1.13239,1.12651,72798.0391,58,g,2021-12-10,00:00:00,EURUSD,1D
4362,1.13146,1.13146,1.13146,1.13146,0.0,0,e,2021-12-11,00:00:00,EURUSD,1D
4363,1.131,1.13106,1.13192,1.13038,2021.22,15,g,2021-12-12,00:00:00,EURUSD,1D
4364,1.13106,1.12834,1.1314,1.126,71885.4453,54,r,2021-12-13,00:00:00,EURUSD,1D
4365,1.12834,1.12575,1.13238,1.12535,79117.4453,70,r,2021-12-14,00:00:00,EURUSD,1D
4366,1.12575,1.12902,1.12991,1.12215,114363.5,77,g,2021-12-15,00:00:00,EURUSD,1D
4367,1.12903,1.13336,1.13603,1.12811,81915.0156,79,g,2021-12-16,00:00:00,EURUSD,1D
4368,1.13335,1.1237,1.13488,1.1235,71973.4844,113,r,2021-12-17,00:00:00,EURUSD,1D
4369,1.1237,1.1237,1.1237,1.1237,0.0,0,e,2021-12-18,00:00:00,EURUSD,1D
4370,1.12371,1.12428,1.12439,1.12344,1881.89,9,g,2021-12-19,00:00:00,EURUSD,1D
4371,1.12426,1.12771,1.13037,1.12363,69729.6016,67,g,2021-12-20,00:00:00,EURUSD,1D
4372,1.12771,1.12871,1.13026,1.12607,62656.7539,41,g,2021-12-21,00:00:00,EURUSD,1D
4373,1.12872,1.13265,1.13423,1.12644,62054.8359,77,g,2021-12-22,00:00:00,EURUSD,1D
4374,1.13263,1.13228,1.13422,1.129,67964.0625,52,r,2021-12-23,00:00:00,EURUSD,1D
4375,1.13227,1.13102,1.13433,1.13031,192166.5781,40,r,2021-12-24,00:00:00,EURUSD,1D
4376,1.13102,1.13102,1.13102,1.13102,0.0,0,e,2021-12-25,00:00:00,EURUSD,1D
4377,1.13101,1.13231,1.1326,1.13076,2786.4966,18,g,2021-12-26,00:00:00,EURUSD,1D
4378,1.13233,1.13294,1.13344,1.13028,38860.3516,31,g,2021-12-27,00:00:00,EURUSD,1D
4379,1.13293,1.1313,1.13331,1.12895,44411.8477,43,r,2021-12-28,00:00:00,EURUSD,1D
4380,1.13131,1.13595,1.13688,1.12737,66789.9375,95,g,2021-12-29,00:00:00,EURUSD,1D
4381,1.13595,1.13222,1.13597,1.12984,55366.0586,61,r,2021-12-30,00:00:00,EURUSD,1D
4382,1.13219,1.13667,1.13863,1.13032,48312.0703,83,g,2021-12-31,00:00:00,EURUSD,1D
4383,1.13667,1.13667,1.13667,1.13667,0.0,0,e,2022-01-01,00:00:00,EURUSD,1D
4384,1.1369,1.13727,1.13782,1.13649,2816.3684,13,g,2022-01-02,00:00:00,EURUSD,1D
4385,1.13726,1.13017,1.13755,1.12797,83782.2031,95,r,2022-01-03,00:00:00,EURUSD,1D
4386,1.13016,1.12827,1.13224,1.12721,101693.5781,50,r,2022-01-04,00:00:00,EURUSD,1D
4387,1.12826,1.13105,1.13463,1.12769,97800.3516,69,g,2022-01-05,00:00:00,EURUSD,1D
4388,1.13104,1.12949,1.13318,1.12845,108688.4531,47,r,2022-01-06,00:00:00,EURUSD,1D
4389,1.12947,1.13593,1.13647,1.12899,83255.7344,74,g,2022-01-07,00:00:00,EURUSD,1D
4390,1.13593,1.13593,1.13593,1.13593,0.0,0,e,2022-01-08,00:00:00,EURUSD,1D
4391,1.13515,1.13534,1.13602,1.13497,4986.0581,10,g,2022-01-09,00:00:00,EURUSD,1D
4392,1.13533,1.13299,1.1358,1.12847,88736.6328,73,r,2022-01-10,00:00:00,EURUSD,1D
4393,1.13297,1.13658,1.13752,1.1313,67545.0313,62,g,2022-01-11,00:00:00,EURUSD,1D
4394,1.13657,1.14394,1.14526,1.13547,79072.8047,97,g,2022-01-12,00:00:00,EURUSD,1D
4395,1.14393,1.14564,1.14817,1.14357,72076.1719,45,g,2022-01-13,00:00:00,EURUSD,1D
4396,1.14564,1.1409,1.14827,1.13984,75134.1016,84,r,2022-01-14,00:00:00,EURUSD,1D
4397,1.1409,1.1409,1.1409,1.1409,0.0,0,e,2022-01-15,00:00:00,EURUSD,1D
4398,1.14118,1.14112,1.14156,1.14056,2648.6001,9,r,2022-01-16,00:00:00,EURUSD,1D
4399,1.14111,1.141,1.14344,1.13917,48767.2852,42,r,2022-01-17,00:00:00,EURUSD,1D
4400,1.14099,1.13286,1.14214,1.13146,89386.6328,106,r,2022-01-18,00:00:00,EURUSD,1D
4401,1.13289,1.13429,1.13571,1.13187,71207.7578,38,g,2022-01-19,00:00:00,EURUSD,1D
4402,1.13427,1.13128,1.13688,1.13031,76293.3125,65,r,2022-01-20,00:00:00,EURUSD,1D
4403,1.13129,1.13418,1.13596,1.13009,70294.9297,58,g,2022-01-21,00:00:00,EURUSD,1D
4404,1.13418,1.13418,1.13418,1.13418,0.0,0,e,2022-01-22,00:00:00,EURUSD,1D
4405,1.13396,1.13409,1.1345,1.13365,3555.8401,8,g,2022-01-23,00:00:00,EURUSD,1D
4406,1.1341,1.13236,1.1341,1.12904,101149.5469,50,r,2022-01-24,00:00:00,EURUSD,1D
4407,1.13235,1.13028,1.1324,1.12631,82894.3125,60,r,2022-01-25,00:00:00,EURUSD,1D
4408,1.13028,1.12405,1.13107,1.12354,103115.8516,75,r,2022-01-26,00:00:00,EURUSD,1D
4409,1.12405,1.11445,1.12432,1.11312,107559.7031,111,r,2022-01-27,00:00:00,EURUSD,1D
4410,1.11446,1.1145,1.11735,1.11213,107494.8203,52,g,2022-01-28,00:00:00,EURUSD,1D
4411,1.1145,1.1145,1.1145,1.1145,0.0,0,e,2022-01-29,00:00:00,EURUSD,1D
4412,1.11422,1.11519,1.11524,1.1138,2783.23,14,g,2022-01-30,00:00:00,EURUSD,1D
4413,1.11519,1.12292,1.12478,1.1144,97010.7891,103,g,2022-01-31,00:00:00,EURUSD,1D
4414,1.12293,1.1273,1.12786,1.12209,86148.9375,57,g,2022-02-01,00:00:00,EURUSD,1D
4415,1.12728,1.12992,1.133,1.12665,69272.6641,63,g,2022-02-02,00:00:00,EURUSD,1D
4416,1.12992,1.14355,1.14514,1.12672,130913.4688,184,g,2022-02-03,00:00:00,EURUSD,1D
4417,1.14352,1.14477,1.14837,1.14115,104207.6328,72,g,2022-02-04,00:00:00,EURUSD,1D
4418,1.14477,1.14477,1.14477,1.14477,0.0,0,e,2022-02-05,00:00:00,EURUSD,1D
4419,1.14638,1.14544,1.14646,1.14513,2999.3899,13,r,2022-02-06,00:00:00,EURUSD,1D
4420,1.14545,1.1441,1.14587,1.14151,89963.8672,43,r,2022-02-07,00:00:00,EURUSD,1D
4421,1.14411,1.14205,1.14487,1.13961,76737.4609,52,r,2022-02-08,00:00:00,EURUSD,1D
4422,1.14208,1.14211,1.14477,1.14024,67298.4922,45,g,2022-02-09,00:00:00,EURUSD,1D
4423,1.14211,1.14112,1.14948,1.13748,119376.6875,120,r,2022-02-10,00:00:00,EURUSD,1D
4424,1.1411,1.13463,1.1418,1.13296,131907.9531,88,r,2022-02-11,00:00:00,EURUSD,1D
4425,1.13463,1.13463,1.13463,1.13463,0.0,0,e,2022-02-12,00:00:00,EURUSD,1D
4426,1.13369,1.13643,1.13672,1.13365,11039.1738,30,g,2022-02-13,00:00:00,EURUSD,1D
4427,1.13642,1.13056,1.1369,1.12799,119558.1328,89,r,2022-02-14,00:00:00,EURUSD,1D
4428,1.13057,1.13551,1.13681,1.13031,93222.8281,65,g,2022-02-15,00:00:00,EURUSD,1D
4429,1.1355,1.13728,1.13957,1.13449,86250.1484,50,g,2022-02-16,00:00:00,EURUSD,1D
4430,1.13726,1.13637,1.1386,1.1323,120507.1563,62,r,2022-02-17,00:00:00,EURUSD,1D
4431,1.13636,1.13203,1.13769,1.1314,84897.6484,62,r,2022-02-18,00:00:00,EURUSD,1D
4432,1.13203,1.13203,1.13203,1.13203,0.0,0,e,2022-02-19,00:00:00,EURUSD,1D
4433,1.13186,1.13164,1.13253,1.13131,4043.8445,12,r,2022-02-20,00:00:00,EURUSD,1D
4434,1.1317,1.13092,1.13905,1.12963,78902.1719,94,r,2022-02-21,00:00:00,EURUSD,1D
4435,1.13092,1.13287,1.13667,1.1288,110971.4297,78,g,2022-02-22,00:00:00,EURUSD,1D
4436,1.13286,1.13053,1.13588,1.13001,70139.2656,58,r,2022-02-23,00:00:00,EURUSD,1D
4437,1.13055,1.11905,1.1306,1.11062,224361.4844,199,r,2022-02-24,00:00:00,EURUSD,1D
4438,1.11906,1.12719,1.12739,1.11659,142601.25,107,g,2022-02-25,00:00:00,EURUSD,1D
4439,1.12719,1.12719,1.12719,1.12719,0.0,0,e,2022-02-26,00:00:00,EURUSD,1D
4440,1.11237,1.118,1.11882,1.11225,27451.5293,65,g,2022-02-27,00:00:00,EURUSD,1D
4441,1.11801,1.12141,1.12464,1.11421,172332.2031,104,g,2022-02-28,00:00:00,EURUSD,1D
4442,1.1214,1.11322,1.12329,1.10896,142121.0313,143,r,2022-03-01,00:00:00,EURUSD,1D
4443,1.11321,1.11123,1.11437,1.10573,167074.1563,86,r,2022-03-02,00:00:00,EURUSD,1D
4444,1.11119,1.10656,1.11152,1.10334,108914.7109,81,r,2022-03-03,00:00:00,EURUSD,1D
4445,1.10656,1.09311,1.10665,1.08856,160056.4063,180,r,2022-03-04,00:00:00,EURUSD,1D
4446,1.09311,1.09311,1.09311,1.09311,0.0,0,e,2022-03-05,00:00:00,EURUSD,1D
4447,1.09199,1.08736,1.09287,1.08634,11048.0,65,r,2022-03-06,00:00:00,EURUSD,1D
4448,1.08734,1.0866,1.09325,1.08059,240241.0469,126,r,2022-03-07,00:00:00,EURUSD,1D
4449,1.0866,1.08978,1.09582,1.08489,204118.2031,109,g,2022-03-08,00:00:00,EURUSD,1D
4450,1.08984,1.10733,1.10951,1.08965,137082.8125,198,g,2022-03-09,00:00:00,EURUSD,1D
4451,1.10732,1.10133,1.11212,1.0976,176460.0781,145,r,2022-03-10,00:00:00,EURUSD,1D
4452,1.10132,1.09099,1.10435,1.09018,170900.2813,141,r,2022-03-11,00:00:00,EURUSD,1D
4453,1.09099,1.09099,1.09099,1.09099,0.0,0,e,2022-03-12,00:00:00,EURUSD,1D
4454,1.09205,1.09316,1.09387,1.09099,10330.4258,28,g,2022-03-13,00:00:00,EURUSD,1D
4455,1.09317,1.09426,1.09938,1.09005,193947.2188,93,g,2022-03-14,00:00:00,EURUSD,1D
4456,1.09426,1.09667,1.10196,1.0926,230290.7813,93,g,2022-03-15,00:00:00,EURUSD,1D
4457,1.09668,1.10214,1.10466,1.095,247695.0625,96,g,2022-03-16,00:00:00,EURUSD,1D
4458,1.10216,1.1099,1.11375,1.10201,156209.25,117,g,2022-03-17,00:00:00,EURUSD,1D
4459,1.10991,1.10492,1.11186,1.1003,158708.7969,115,r,2022-03-18,00:00:00,EURUSD,1D
4460,1.10492,1.10492,1.10492,1.10492,0.0,0,e,2022-03-19,00:00:00,EURUSD,1D
4461,1.10561,1.10424,1.10584,1.10408,7806.0518,17,r,2022-03-20,00:00:00,EURUSD,1D
4462,1.10423,1.10167,1.10701,1.10102,147074.5469,59,r,2022-03-21,00:00:00,EURUSD,1D
4463,1.10166,1.10293,1.10457,1.09608,216645.2813,84,g,2022-03-22,00:00:00,EURUSD,1D
4464,1.10296,1.10058,1.10397,1.09639,154713.3438,75,r,2022-03-23,00:00:00,EURUSD,1D
4465,1.10058,1.10083,1.10136,1.09659,169420.2969,47,g,2022-03-24,00:00:00,EURUSD,1D
4466,1.10086,1.09805,1.10376,1.09797,200813.5156,57,r,2022-03-25,00:00:00,EURUSD,1D
4467,1.09805,1.09805,1.09805,1.09805,0.0,0,e,2022-03-26,00:00:00,EURUSD,1D
4468,1.09845,1.09812,1.09869,1.09772,11802.0596,9,r,2022-03-27,00:00:00,EURUSD,1D
